AuSR,Dataset,File,TR,PSNR,SSIM,TCP,Time
3,3,681,30,31.6398,0.9766,0.0557,3.3583
3,3,681,40,28.3361,0.9488,0.1859,4.0324
3,3,681,50,25.8219,0.9108,0.3228,5.4006
3,3,681,60,23.7606,0.8581,0.4637,8.7058
3,3,681,70,21.5156,0.783,0.608,16.982
3,3,681,80,19.2818,0.6883,0.7444,45.0814
3,3,682,10,34.2093,0.9882,0,3.1269
3,3,682,20,31.6502,0.9788,0,3.1778
3,3,682,30,28.5439,0.9578,0.0555,3.3646
3,3,682,40,25.4376,0.9208,0.1839,3.9972
3,3,682,50,22.8981,0.8673,0.3199,5.5456
3,3,682,60,20.7141,0.7995,0.4612,8.7256
3,3,682,70,18.4795,0.7048,0.6061,18.0732
3,3,682,80,16.7674,0.5984,0.7442,42.4859
3,3,683,10,37.1892,0.9886,0,3.169
3,3,683,20,33.479,0.9776,0,3.2031
3,3,683,30,29.1634,0.9543,0.0555,3.453
3,3,683,40,25.3116,0.908,0.1839,4.0666
3,3,683,50,22.7675,0.8521,0.3199,5.5023
3,3,683,60,20.7952,0.7857,0.4612,8.7614
3,3,683,70,18.6752,0.7016,0.6061,18.1397
3,3,683,80,16.6486,0.5978,0.7442,42.2981
3,3,684,10,39.2282,0.9893,0,3.1779
3,3,684,20,35.2713,0.9835,0,3.2071
3,3,684,30,31.2314,0.9696,0.0555,3.4314
3,3,684,40,26.2372,0.9295,0.1839,4.0809
3,3,684,50,23.1204,0.8755,0.3199,5.5422
3,3,684,60,20.6009,0.8046,0.4612,8.6888
3,3,684,70,18.282,0.717,0.6061,18.1915
3,3,684,80,16.1683,0.607,0.7442,42.6932
3,3,685,10,33.0382,0.9878,0,3.1551
3,3,685,20,30.4382,0.976,0,3.1139
3,3,685,30,27.5132,0.9495,0.0555,3.4094
3,3,685,40,24.2128,0.8956,0.1839,3.9908
3,3,685,50,21.5862,0.8283,0.3199,5.4437
3,3,685,60,19.3511,0.7388,0.4611,8.8631
3,3,685,70,17.5836,0.6355,0.6061,18.1957
3,3,685,80,15.5592,0.5002,0.7442,42.3324
3,3,686,10,37.9465,0.9917,0,3.1195
3,3,686,20,35.1765,0.9854,0,3.1206
3,3,686,30,31.8799,0.9675,0.0557,3.3306
3,3,686,40,27.8398,0.9237,0.1859,4.0851
3,3,686,50,25.1915,0.8715,0.3228,5.4174
3,3,686,60,22.7255,0.8035,0.4637,8.5618
3,3,686,70,20.4044,0.7145,0.608,17.038
3,3,686,80,18.1005,0.6044,0.7444,45.2449
3,3,687,10,31.6739,0.9794,0,3.056
3,3,687,20,28.7899,0.9601,0,3.1781
3,3,687,30,26.271,0.929,0.0555,3.3603
3,3,687,40,23.5294,0.8721,0.1839,4.0259
3,3,687,50,21.4023,0.7965,0.3199,5.4511
3,3,687,60,19.5884,0.7089,0.4611,8.773
3,3,687,70,17.6125,0.5995,0.6061,18.1141
3,3,687,80,16.0227,0.4822,0.7442,42.3012
3,3,688,10,34.023,0.9874,0,3.1087
3,3,688,20,31.2452,0.9786,0,3.1626
3,3,688,30,27.7027,0.957,0.0555,3.3455
3,3,688,40,24.1973,0.9132,0.1839,4.0158
3,3,688,50,21.5734,0.852,0.3199,5.5765
3,3,688,60,19.4134,0.7768,0.4612,8.805
3,3,688,70,17.5695,0.6777,0.6061,18.2342
3,3,688,80,15.7387,0.5496,0.7442,42.424
3,3,689,10,38.1341,0.9931,0,3.0827
3,3,689,20,34.7256,0.9846,0,3.1885
3,3,689,30,31.1889,0.9675,0.0557,3.3304
3,3,689,40,27.2776,0.926,0.1859,4.0387
3,3,689,50,24.831,0.8761,0.3228,5.4166
3,3,689,60,22.7298,0.8135,0.4637,8.6132
3,3,689,70,20.7392,0.735,0.608,17.1924
3,3,689,80,18.6261,0.633,0.7444,45.663
3,3,690,10,37.7073,0.9915,0,3.1156
3,3,690,20,35.0124,0.9875,0,3.6771
3,3,690,30,31.8093,0.9755,0.0557,3.5362
3,3,690,40,28.347,0.9478,0.1859,4.0413
3,3,690,50,25.6492,0.9091,0.3228,5.6609
3,3,690,60,23.5638,0.8551,0.4637,8.5727
3,3,690,70,21.8768,0.7903,0.608,17.0804
3,3,690,80,20.186,0.7061,0.7444,45.2608
3,3,691,10,34.4417,0.9865,0,3.0838
3,3,691,20,30.3321,0.9727,0,3.1905
3,3,691,30,26.7036,0.9438,0.0555,3.3413
3,3,691,40,23.028,0.882,0.1839,3.9875
3,3,691,50,20.632,0.8055,0.3199,5.5439
3,3,691,60,18.5648,0.7091,0.4612,8.6664
3,3,691,70,16.5066,0.5875,0.6061,18.1666
3,3,691,80,14.6674,0.4545,0.7442,42.2494
3,3,692,10,33.9128,0.9907,0,3.1532
3,3,692,20,32.1639,0.9853,0,3.2046
3,3,692,30,29.1953,0.9656,0.0555,3.4275
3,3,692,40,25.259,0.9204,0.1839,4.0441
3,3,692,50,22.1989,0.8615,0.3199,5.6352
3,3,692,60,20.2134,0.7932,0.4612,8.7109
3,3,692,70,17.9322,0.6934,0.6061,18.11
3,3,692,80,15.8307,0.5696,0.7442,42.1685
3,3,693,10,39.1219,0.9937,0,3.1138
3,3,693,20,36.1734,0.9862,0,3.1398
3,3,693,30,32.2317,0.9662,0.0557,3.3262
3,3,693,40,28.2943,0.9268,0.1859,4.0775
3,3,693,50,25.7404,0.8733,0.3228,5.4042
3,3,693,60,23.4405,0.8074,0.4637,8.5936
3,3,693,70,21.1788,0.7119,0.608,17.0628
3,3,693,80,19.1588,0.6116,0.7444,45.6467
3,3,694,10,34.6658,0.9793,0,3.0431
3,3,694,20,31.4966,0.9619,0,3.1197
3,3,694,30,27.6767,0.929,0.0557,3.3776
3,3,694,40,23.5724,0.8626,0.1859,4.0586
3,3,694,50,21.254,0.7836,0.3228,5.5312
3,3,694,60,19.5658,0.6927,0.4637,8.5605
3,3,694,70,17.846,0.586,0.608,17.1365
3,3,694,80,16.1227,0.4647,0.7444,45.1624
3,3,695,10,34.7457,0.9804,0,3.1147
3,3,695,20,30.7622,0.9605,0,3.1358
3,3,695,30,27.9104,0.9279,0.0555,3.3884
3,3,695,40,24.8187,0.8681,0.1839,4.0061
3,3,695,50,22.8504,0.8046,0.3199,5.4784
3,3,695,60,21.1267,0.7267,0.4612,8.7062
3,3,695,70,19.4501,0.6262,0.6061,18.0469
3,3,695,80,17.5946,0.5092,0.7442,41.9869
3,3,696,10,37.6725,0.9874,0,3.1756
3,3,696,20,34.8563,0.9767,0,3.1575
3,3,696,30,31.5659,0.954,0.0555,3.3672
3,3,696,40,28.0633,0.904,0.1839,3.9943
3,3,696,50,24.7901,0.837,0.3199,5.6316
3,3,696,60,22.4221,0.7503,0.4612,8.6721
3,3,696,70,20.3832,0.6464,0.6061,18.1803
3,3,696,80,18.502,0.5271,0.7442,42.37
3,3,697,10,37.218,0.9876,0,3.1671
3,3,697,20,34.0982,0.9757,0,3.19
3,3,697,30,31.2027,0.9516,0.0555,3.3789
3,3,697,40,28.7744,0.9084,0.1839,4.04
3,3,697,50,26.4669,0.8536,0.3199,5.5046
3,3,697,60,24.4736,0.7884,0.4612,8.6929
3,3,697,70,22.1935,0.7054,0.6061,18.1886
3,3,697,80,19.7773,0.6025,0.7442,42.1999
3,3,698,10,34.1696,0.9813,0,3.0645
3,3,698,20,30.5111,0.9615,0,3.116
3,3,698,30,27.5275,0.9263,0.0555,3.3948
3,3,698,40,24.256,0.8569,0.1838,3.9753
3,3,698,50,21.7302,0.7774,0.3199,5.6921
3,3,698,60,19.7474,0.6896,0.4612,9.1166
3,3,698,70,17.8885,0.574,0.6061,18.1118
3,3,698,80,16.3001,0.4636,0.7442,42.1658
3,3,699,10,31.2828,0.9789,0,3.1172
3,3,699,20,29.3334,0.9641,0,3.2295
3,3,699,30,27.4733,0.9409,0.0555,3.7959
3,3,699,40,25.244,0.8969,0.1839,4.0831
3,3,699,50,23.5971,0.8449,0.3199,5.4997
3,3,699,60,22.0346,0.7802,0.4612,8.7308
3,3,699,70,20.4268,0.7001,0.6061,18.2467
3,3,699,80,18.8963,0.6034,0.7442,42.1476
3,3,700,10,30.546,0.9803,0,3.1259
3,3,700,20,28.0396,0.9641,0,3.1934
3,3,700,30,25.5169,0.9346,0.0555,3.3483
3,3,700,40,22.8848,0.8754,0.1839,3.9696
3,3,700,50,20.9871,0.8093,0.3199,5.6111
3,3,700,60,19.0164,0.7218,0.4612,8.7906
3,3,700,70,17.1304,0.608,0.6061,18.228
3,3,700,80,15.3265,0.4809,0.7442,42.2035
3,3,701,10,32.9753,0.98,0,3.1527
3,3,701,20,29.9753,0.96,0,3.1987
3,3,701,30,27.0698,0.9248,0.0555,3.3804
3,3,701,40,24.2769,0.8603,0.1839,3.9973
3,3,701,50,22.0644,0.7836,0.3199,5.5266
3,3,701,60,19.9964,0.6879,0.4612,8.7707
3,3,701,70,18.4245,0.5849,0.6061,18.0866
3,3,701,80,16.7071,0.4559,0.7442,43.1082
3,3,702,10,34.7954,0.9828,0,3.0765
3,3,702,20,31.8233,0.9662,0,3.1744
3,3,702,30,28.4321,0.9332,0.0555,3.3063
3,3,702,40,25.1669,0.8681,0.1839,4.0171
3,3,702,50,22.7138,0.7919,0.3199,5.6038
3,3,702,60,20.7901,0.7025,0.4612,8.8027
3,3,702,70,18.9798,0.5933,0.6061,18.189
3,3,702,80,17.3539,0.4695,0.7442,42.4103
3,3,703,10,32.9437,0.9766,0,3.1202
3,3,703,20,29.9225,0.9563,0,3.1418
3,3,703,30,27.2319,0.9188,0.0555,3.3457
3,3,703,40,24.4226,0.8527,0.1839,3.9791
3,3,703,50,22.1534,0.7741,0.3199,5.535
3,3,703,60,20.4854,0.6849,0.4612,8.7485
3,3,703,70,18.5867,0.5822,0.6061,18.0495
3,3,703,80,16.9099,0.461,0.7442,42.3093
3,3,704,10,32.6771,0.9783,0,3.1293
3,3,704,20,29.6924,0.9558,0,3.1609
3,3,704,30,26.6166,0.9174,0.0555,3.3182
3,3,704,40,24.1826,0.8542,0.1838,4.0075
3,3,704,50,22.1676,0.7751,0.3199,5.4945
3,3,704,60,20.3247,0.6778,0.4612,8.8565
3,3,704,70,18.3674,0.5671,0.6061,18.1269
3,3,704,80,16.4525,0.4476,0.7442,42.3061
3,3,705,10,33.0625,0.9783,0,3.1263
3,3,705,20,30.0386,0.9596,0,3.1309
3,3,705,30,27.457,0.9284,0.0557,3.3495
3,3,705,40,24.5461,0.8636,0.1859,4.0306
3,3,705,50,22.1311,0.7823,0.3228,5.3945
3,3,705,60,20.0072,0.6864,0.4637,8.5467
3,3,705,70,18.0223,0.5744,0.608,17.1486
3,3,705,80,16.2495,0.4514,0.7444,45.024
3,3,706,10,37.3618,0.9891,0,3.1077
3,3,706,20,33.9982,0.9786,0,3.1433
3,3,706,30,29.5701,0.9509,0.0557,3.321
3,3,706,40,25.5936,0.8903,0.1859,3.9927
3,3,706,50,23.1186,0.8184,0.3228,5.4053
3,3,706,60,20.8935,0.7259,0.4637,8.7861
3,3,706,70,19.0614,0.6233,0.6079,17.1536
3,3,706,80,17.2582,0.5003,0.7444,45.072
3,3,707,10,43.5036,0.9873,0,3.1103
3,3,707,20,40.4002,0.9835,0,3.2637
3,3,707,30,36.5727,0.974,0.0557,3.3801
3,3,707,40,31.941,0.9459,0.1859,4.1088
3,3,707,50,29.5205,0.9132,0.3228,5.4051
3,3,707,60,26.7606,0.8563,0.4637,8.6416
3,3,707,70,24.2876,0.782,0.6079,16.9696
3,3,707,80,21.6316,0.688,0.7444,45.0913
3,3,708,10,37.7958,0.9886,0,3.1532
3,3,708,20,35.8992,0.9825,0,3.1342
3,3,708,30,32.6817,0.9655,0.0557,3.3544
3,3,708,40,28.141,0.921,0.1859,4.0364
3,3,708,50,24.7974,0.8582,0.3228,5.9169
3,3,708,60,22.2117,0.7782,0.4637,8.6785
3,3,708,70,20.13,0.6834,0.608,17.1302
3,3,708,80,18.4352,0.5778,0.7444,45.4435
3,3,709,10,33.737,0.9799,0,3.0777
3,3,709,20,31.5681,0.9645,0,3.1701
3,3,709,30,28.5724,0.9325,0.0557,3.3314
3,3,709,40,25.2802,0.8706,0.1859,4.0857
3,3,709,50,22.7385,0.7962,0.3227,5.4483
3,3,709,60,20.6928,0.7033,0.4637,8.5783
3,3,709,70,18.7659,0.5933,0.608,17.0064
3,3,709,80,17.1274,0.4637,0.7444,45.094
3,3,710,10,37.1723,0.9871,0,3.1228
3,3,710,20,32.0789,0.97,0,3.1924
3,3,710,30,27.9494,0.9348,0.0555,3.337
3,3,710,40,24.5236,0.8699,0.1839,4.0448
3,3,710,50,22.2835,0.7951,0.3199,5.5841
3,3,710,60,20.4503,0.707,0.4612,8.8579
3,3,710,70,18.8383,0.6072,0.6061,18.1382
3,3,710,80,17.1325,0.4833,0.7442,42.8944
3,3,711,10,33.5165,0.9838,0,3.1427
3,3,711,20,29.0769,0.9649,0,3.2278
3,3,711,30,25.6308,0.9261,0.0555,3.4098
3,3,711,40,23.0658,0.8627,0.1839,3.9963
3,3,711,50,20.9905,0.7877,0.3199,5.6792
3,3,711,60,19.1355,0.6878,0.4612,8.7319
3,3,711,70,17.6436,0.5749,0.6061,18.2329
3,3,711,80,16.0821,0.4398,0.7442,42.0832
3,3,712,10,29.6262,0.9755,0,3.1217
3,3,712,20,27.3957,0.957,0,3.134
3,3,712,30,24.6595,0.9192,0.0555,3.3659
3,3,712,40,22.0495,0.8509,0.1839,4.0024
3,3,712,50,20.1577,0.7722,0.3199,5.5051
3,3,712,60,18.238,0.675,0.4611,8.6904
3,3,712,70,16.5648,0.5547,0.6061,18.0977
3,3,712,80,15.1206,0.4284,0.7442,42.1899
3,3,713,10,31.23,0.971,0,3.1217
3,3,713,20,27.7794,0.9435,0,3.1496
3,3,713,30,24.724,0.8963,0.0557,3.3386
3,3,713,40,21.8972,0.8097,0.1859,4.0561
3,3,713,50,19.9305,0.7118,0.3228,5.4615
3,3,713,60,18.1142,0.6003,0.4637,8.5897
3,3,713,70,16.6162,0.4862,0.608,17.2661
3,3,713,80,15.3759,0.3789,0.7444,45.297
3,3,714,10,33.7547,0.9902,0,3.1127
3,3,714,20,30.9845,0.9818,0,3.2048
3,3,714,30,28.0826,0.9636,0.0555,3.3966
3,3,714,40,24.7849,0.9276,0.1839,4.0421
3,3,714,50,22.8972,0.888,0.3199,5.5161
3,3,714,60,21.2994,0.838,0.4612,8.7814
3,3,714,70,19.6873,0.7659,0.6061,18.1447
3,3,714,80,18.1317,0.6736,0.7442,42.7254
3,3,715,10,34.21,0.9911,0,3.1232
3,3,715,20,31.9896,0.9866,0,3.1708
3,3,715,30,29.2293,0.9772,0.0555,3.3849
3,3,715,40,25.9264,0.9531,0.1839,4.0069
3,3,715,50,23.8488,0.9283,0.3199,5.6383
3,3,715,60,21.9959,0.8911,0.4612,8.6921
3,3,715,70,19.9736,0.8332,0.6061,18.1872
3,3,715,80,17.9356,0.7454,0.7442,42.3593
3,3,716,10,33.3466,0.9878,0,3.1421
3,3,716,20,31.415,0.9814,0,3.2062
3,3,716,30,27.757,0.9593,0.0555,3.3347
3,3,716,40,25.3347,0.9248,0.1839,4.1307
3,3,716,50,23.6905,0.8835,0.3199,5.5546
3,3,716,60,22.3091,0.835,0.4612,8.7803
3,3,716,70,20.6135,0.763,0.6061,18.4839
3,3,716,80,19.1744,0.6707,0.7442,42.3123
3,3,717,10,32.9043,0.9832,0,3.1074
3,3,717,20,30.5101,0.9669,0,3.2263
3,3,717,30,27.8722,0.934,0.0555,3.3662
3,3,717,40,25.508,0.8835,0.1839,3.9699
3,3,717,50,23.3693,0.8149,0.3199,5.6058
3,3,717,60,21.4998,0.7305,0.4612,8.7361
3,3,717,70,19.5095,0.6292,0.6061,18.1371
3,3,717,80,17.6553,0.5139,0.7442,42.1011
3,3,718,10,34.101,0.9848,0,3.1618
3,3,718,20,31.5083,0.9722,0,3.1444
3,3,718,30,28.8248,0.9498,0.0557,3.3327
3,3,718,40,25.4964,0.897,0.1859,4.0613
3,3,718,50,23.2135,0.8361,0.3228,5.4287
3,3,718,60,21.1618,0.7533,0.4637,8.601
3,3,718,70,19.3489,0.6571,0.608,17.0437
3,3,718,80,17.6048,0.5409,0.7444,45.166
3,3,719,10,33.0355,0.9797,0,3.0814
3,3,719,20,30.6422,0.9646,0,3.1257
3,3,719,30,27.9057,0.9341,0.0555,3.4586
3,3,719,40,25.5795,0.8857,0.1839,4.0006
3,3,719,50,23.4804,0.8217,0.3199,5.6341
3,3,719,60,21.391,0.7357,0.4612,8.7172
3,3,719,70,19.4773,0.6302,0.6061,18.1345
3,3,719,80,17.8771,0.5157,0.7442,42.1981
3,3,720,10,37.6961,0.9845,0,3.1227
3,3,720,20,34.6907,0.9738,0,3.2409
3,3,720,30,30.4357,0.9516,0.0555,3.452
3,3,720,40,26.8767,0.9088,0.1839,4.0931
3,3,720,50,24.1264,0.8517,0.3199,5.5609
3,3,720,60,21.8461,0.7764,0.4612,8.7817
3,3,720,70,19.3784,0.6822,0.6061,18.1799
3,3,720,80,17.6417,0.5753,0.7442,42.1792
3,3,721,10,37.8479,0.9906,0,3.0794
3,3,721,20,35.2626,0.9856,0,3.172
3,3,721,30,32.1163,0.9708,0.0556,3.3174
3,3,721,40,28.7188,0.9396,0.1859,4.117
3,3,721,50,25.9265,0.8948,0.3228,5.4571
3,3,721,60,23.7457,0.8356,0.4637,8.5564
3,3,721,70,21.1656,0.746,0.608,17.0838
3,3,721,80,18.6451,0.6315,0.7444,45.056
3,3,722,10,36.3151,0.9849,0,3.147
3,3,722,20,33.5616,0.9752,0,3.195
3,3,722,30,29.6849,0.9521,0.0555,3.3396
3,3,722,40,26.2476,0.9091,0.1839,4.1013
3,3,722,50,23.6431,0.8522,0.3199,5.6359
3,3,722,60,21.2988,0.7776,0.4612,8.7555
3,3,722,70,18.7357,0.6654,0.6061,18.1822
3,3,722,80,16.6384,0.5406,0.7442,42.4751
3,3,723,10,34.2908,0.9924,0,3.1505
3,3,723,20,32.372,0.9872,0,3.1773
3,3,723,30,29.4315,0.9741,0.0557,3.3775
3,3,723,40,25.6434,0.9338,0.1859,4.0538
3,3,723,50,22.7725,0.8749,0.3227,5.3711
3,3,723,60,20.5964,0.8037,0.4637,8.6323
3,3,723,70,18.4674,0.7009,0.608,17.1629
3,3,723,80,16.1734,0.5619,0.7444,44.9283
3,3,724,10,33.6386,0.9866,0,3.1418
3,3,724,20,30.7922,0.9747,0,3.1915
3,3,724,30,27.8154,0.9515,0.0555,3.3789
3,3,724,40,24.3247,0.9025,0.1839,4.0348
3,3,724,50,21.6861,0.8341,0.3199,5.5463
3,3,724,60,19.3981,0.7427,0.4612,8.6757
3,3,724,70,17.2849,0.625,0.6061,18.0535
3,3,724,80,15.5853,0.4891,0.7442,42.2786
3,3,725,10,33.6637,0.9916,0,3.1255
3,3,725,20,31.1935,0.9853,0,3.1337
3,3,725,30,28.7722,0.9746,0.0555,3.4126
3,3,725,40,26.0433,0.9514,0.1839,4.0122
3,3,725,50,23.9025,0.9206,0.3199,5.5249
3,3,725,60,21.82,0.8711,0.4612,8.67
3,3,725,70,19.4694,0.7882,0.6061,18.1492
3,3,725,80,17.2688,0.6796,0.7442,42.3654
3,3,726,10,34.4938,0.9788,0,3.8068
3,3,726,20,31.7758,0.9634,0,3.1926
3,3,726,30,28.914,0.9388,0.0555,3.3777
3,3,726,40,25.5308,0.8842,0.1839,4.1252
3,3,726,50,23.1876,0.8184,0.3199,5.6001
3,3,726,60,20.7279,0.7352,0.4612,8.7447
3,3,726,70,18.4111,0.6212,0.6061,18.1164
3,3,726,80,16.481,0.4924,0.7442,42.2335
3,3,727,10,40.352,0.9848,0,3.1181
3,3,727,20,36.7874,0.9747,0,3.2026
3,3,727,30,32.8667,0.9564,0.0557,3.383
3,3,727,40,29.1145,0.9215,0.1859,4.103
3,3,727,50,26.1295,0.8754,0.3228,5.3989
3,3,727,60,23.3896,0.8089,0.4637,8.5402
3,3,727,70,20.7936,0.7094,0.608,16.9438
3,3,727,80,18.1354,0.5857,0.7444,45.2737
3,3,728,10,33.2589,0.9895,0,3.0867
3,3,728,20,31.0543,0.9799,0,3.1752
3,3,728,30,27.9025,0.9546,0.0555,3.3598
3,3,728,40,24.5904,0.9032,0.1838,4.0456
3,3,728,50,21.8266,0.8305,0.3199,5.5935
3,3,728,60,19.6249,0.7475,0.4612,8.7559
3,3,728,70,17.5288,0.635,0.6061,18.1438
3,3,728,80,15.4689,0.5044,0.7442,42.2657
3,3,729,10,39.4988,0.9932,0,3.0978
3,3,729,20,37.3731,0.9893,0,3.1496
3,3,729,30,34.2745,0.9813,0.0557,3.3804
3,3,729,40,30.5068,0.9597,0.1859,4.0807
3,3,729,50,28.0332,0.9267,0.3228,5.4662
3,3,729,60,25.5064,0.8794,0.4637,8.5929
3,3,729,70,23.4,0.8171,0.6079,17.2199
3,3,729,80,20.8663,0.7195,0.7444,45.9372
3,3,730,10,35.4411,0.9915,0,3.1082
3,3,730,20,33.858,0.9871,0,3.1792
3,3,730,30,31.2152,0.9759,0.0555,3.3912
3,3,730,40,27.533,0.9479,0.1839,4.0379
3,3,730,50,24.9541,0.9076,0.3199,5.5367
3,3,730,60,22.2985,0.8534,0.4612,8.7769
3,3,730,70,19.8616,0.7763,0.6061,18.1679
3,3,730,80,17.8866,0.6895,0.7442,42.2614
3,3,731,10,42.8428,0.9879,0,3.191
3,3,731,20,41.2524,0.9865,0,3.2356
3,3,731,30,35.5871,0.9765,0.0555,3.3791
3,3,731,40,29.7178,0.9476,0.1839,4.1013
3,3,731,50,25.7935,0.9001,0.3199,5.5088
3,3,731,60,23.0619,0.8354,0.4612,8.6977
3,3,731,70,20.4239,0.7405,0.6061,18.1611
3,3,731,80,17.8328,0.6147,0.7442,42.4132
3,3,732,10,36.3006,0.9934,0,3.151
3,3,732,20,32.8675,0.9872,0,3.1782
3,3,732,30,28.9499,0.9716,0.0557,3.3372
3,3,732,40,24.83,0.9341,0.1859,4.0218
3,3,732,50,22.3361,0.8843,0.3228,5.4558
3,3,732,60,20.5285,0.8209,0.4637,8.6225
3,3,732,70,18.4839,0.735,0.608,17.0591
3,3,732,80,16.3895,0.6272,0.7444,45.1155
3,3,733,10,34.7095,0.9817,0,3.1344
3,3,733,20,32.3855,0.9696,0,3.1841
3,3,733,30,29.0041,0.9479,0.0555,3.3877
3,3,733,40,25.504,0.8992,0.1839,4.2356
3,3,733,50,22.7117,0.8395,0.3199,5.6986
3,3,733,60,20.5594,0.7641,0.4612,8.9741
3,3,733,70,18.2586,0.6477,0.6061,18.1641
3,3,733,80,16.0286,0.5138,0.7442,42.2397
3,3,734,10,39.5385,0.9859,0,3.1563
3,3,734,20,36.4271,0.9775,0,3.2104
3,3,734,30,33.034,0.9614,0.0557,3.3849
3,3,734,40,27.3106,0.9165,0.1859,4.0857
3,3,734,50,24.6685,0.8612,0.3228,5.4321
3,3,734,60,22.3884,0.7897,0.4637,8.6345
3,3,734,70,19.9014,0.6919,0.608,17.0864
3,3,734,80,17.5076,0.5639,0.7444,45.2616
3,3,735,10,40.252,0.9802,0,3.2082
3,3,735,20,36.7158,0.9713,0,3.2631
3,3,735,30,33.9103,0.9576,0.0557,3.6787
3,3,735,40,29.5581,0.9259,0.1859,4.1531
3,3,735,50,26.2742,0.8814,0.3228,5.4776
3,3,735,60,24.1151,0.8262,0.4637,8.6753
3,3,735,70,21.8488,0.7539,0.608,17.0829
3,3,735,80,18.0587,0.6337,0.7444,45.4157
3,3,736,10,35.961,0.9877,0,3.0931
3,3,736,20,33.7106,0.9762,0,3.1634
3,3,736,30,30.2608,0.949,0.0557,3.3222
3,3,736,40,27.2034,0.898,0.1859,4.0604
3,3,736,50,25.1222,0.8406,0.3228,5.4614
3,3,736,60,23.0941,0.7709,0.4637,8.5451
3,3,736,70,20.9657,0.6838,0.608,17.1296
3,3,736,80,19.0346,0.5885,0.7444,45.2924
3,3,737,10,35.0843,0.9876,0,3.134
3,3,737,20,32.4604,0.9777,0,3.1887
3,3,737,30,29.8071,0.9588,0.0557,3.3257
3,3,737,40,26.3241,0.9145,0.1859,4.0708
3,3,737,50,23.8287,0.8603,0.3228,5.3637
3,3,737,60,21.7399,0.7941,0.4637,8.557
3,3,737,70,19.7886,0.7093,0.608,17.0196
3,3,737,80,18.0201,0.6036,0.7444,45.0524
3,3,738,10,34.2901,0.9836,0,3.0779
3,3,738,20,32.1237,0.9719,0,3.2254
3,3,738,30,29.095,0.9479,0.0555,3.3869
3,3,738,40,25.6752,0.8989,0.1839,4.0522
3,3,738,50,23.3985,0.8467,0.3199,5.4852
3,3,738,60,21.313,0.77,0.4612,8.7716
3,3,738,70,19.5425,0.6785,0.6061,18.7352
3,3,738,80,17.9272,0.5784,0.7442,42.2082
3,3,739,10,33.0262,0.9749,0,3.1375
3,3,739,20,31.0687,0.9596,0,3.2302
3,3,739,30,28.1733,0.9298,0.0555,3.3818
3,3,739,40,25.5057,0.8741,0.1839,4.0609
3,3,739,50,23.2541,0.8027,0.3199,5.5643
3,3,739,60,21.1047,0.7106,0.4612,8.7363
3,3,739,70,18.9121,0.5938,0.6061,18.2175
3,3,739,80,17.1947,0.4754,0.7442,41.9611
3,3,740,10,33.117,0.9754,0,3.1232
3,3,740,20,30.987,0.9603,0,3.286
3,3,740,30,28.5458,0.931,0.0555,3.3824
3,3,740,40,25.5162,0.8725,0.1839,4.0984
3,3,740,50,23.3446,0.8015,0.3199,5.6345
3,3,740,60,21.2676,0.7094,0.4612,8.7914
3,3,740,70,19.1196,0.593,0.6061,18.1702
3,3,740,80,17.1749,0.4653,0.7442,42.3797
3,3,741,10,34.8981,0.9825,0,3.1574
3,3,741,20,31.9232,0.9674,0,3.2165
3,3,741,30,28.9161,0.9398,0.0555,3.3644
3,3,741,40,25.9051,0.8872,0.1839,4.0408
3,3,741,50,23.6426,0.8185,0.3199,5.54
3,3,741,60,21.5528,0.73,0.4612,8.8307
3,3,741,70,19.5953,0.6162,0.6061,18.1538
3,3,741,80,17.7257,0.502,0.7442,42.0881
3,3,742,10,34.8207,0.99,0,3.1105
3,3,742,20,32.0603,0.9752,0,3.2361
3,3,742,30,28.8314,0.9436,0.0557,3.3515
3,3,742,40,25.8479,0.8897,0.1859,4.0217
3,3,742,50,23.7379,0.8248,0.3228,5.3681
3,3,742,60,21.7505,0.745,0.4637,8.6343
3,3,742,70,19.6775,0.6483,0.608,17.174
3,3,742,80,17.5004,0.538,0.7444,45.2732
3,3,743,10,32.2361,0.9768,0,3.1055
3,3,743,20,29.1457,0.9542,0,3.1665
3,3,743,30,26.606,0.9176,0.0555,3.3648
3,3,743,40,23.819,0.8531,0.1839,4.0131
3,3,743,50,21.5933,0.7774,0.3199,5.6032
3,3,743,60,19.569,0.6863,0.4612,8.7467
3,3,743,70,17.6366,0.5855,0.6061,18.0811
3,3,743,80,15.7788,0.4687,0.7442,42.4368
3,3,744,10,30.4615,0.9761,0,3.0989
3,3,744,20,27.8728,0.9542,0,3.2441
3,3,744,30,25.4325,0.9084,0.0555,3.3584
3,3,744,40,22.752,0.8298,0.1839,4.0047
3,3,744,50,21.1258,0.7549,0.3199,5.5548
3,3,744,60,19.6312,0.6688,0.4612,8.7319
3,3,744,70,18.3082,0.5779,0.6061,18.2182
3,3,744,80,17.2796,0.4983,0.7442,42.5782
3,3,745,10,32.9418,0.98,0,3.1635
3,3,745,20,30.7867,0.9674,0,3.204
3,3,745,30,28.2785,0.9379,0.0555,3.3586
3,3,745,40,25.6641,0.8908,0.1839,4.0496
3,3,745,50,23.5336,0.8426,0.3199,5.5089
3,3,745,60,21.9217,0.7855,0.4612,8.756
3,3,745,70,20.2347,0.708,0.6061,18.1005
3,3,745,80,18.3275,0.6266,0.7442,42.3738
