AuSR,Dataset,File,TR,ATR,TPR,FNR,FPR,TNR,Precision,F1Score,Accuracy,Time
3,3,216,10,0.0997,0.9999,0.0001,0.0009,0.9991,0.9991,0.9995,0.9995,2.6303
3,3,216,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5885
3,3,216,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5625
3,3,216,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5507
3,3,216,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.516
3,3,216,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.5165
3,3,216,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4502
3,3,216,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.9876
3,3,217,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6351
3,3,217,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5664
3,3,217,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5643
3,3,217,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.6035
3,3,217,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5042
3,3,217,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4702
3,3,217,70,0.6988,1,0,0.0181,0.9819,0.9823,0.991,0.991,2.4895
3,3,217,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4302
3,3,218,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5821
3,3,218,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6399
3,3,218,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.6229
3,3,218,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5598
3,3,218,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4997
3,3,218,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4761
3,3,218,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.456
3,3,218,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4416
3,3,219,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6259
3,3,219,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5843
3,3,219,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.6165
3,3,219,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5394
3,3,219,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4868
3,3,219,60,0.5997,0.9999,0.0001,0.0088,0.9912,0.9913,0.9956,0.9956,2.4466
3,3,219,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4365
3,3,219,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4181
3,3,220,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5953
3,3,220,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5953
3,3,220,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5608
3,3,220,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5154
3,3,220,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5317
3,3,220,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4511
3,3,220,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.5242
3,3,220,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4335
3,3,221,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6103
3,3,221,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6284
3,3,221,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5653
3,3,221,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5262
3,3,221,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5015
3,3,221,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4783
3,3,221,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4902
3,3,221,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4502
3,3,222,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6194
3,3,222,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6149
3,3,222,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5651
3,3,222,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5902
3,3,222,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.502
3,3,222,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4629
3,3,222,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4781
3,3,222,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4048
3,3,223,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6339
3,3,223,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5761
3,3,223,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5419
3,3,223,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5263
3,3,223,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4856
3,3,223,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.5017
3,3,223,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.425
3,3,223,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4892
3,3,224,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5846
3,3,224,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5639
3,3,224,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5823
3,3,224,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5159
3,3,224,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5428
3,3,224,60,0.5997,1,0,0.0088,0.9912,0.9913,0.9956,0.9956,2.5041
3,3,224,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.468
3,3,224,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4504
3,3,225,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6288
3,3,225,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5751
3,3,225,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5624
3,3,225,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5536
3,3,225,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4908
3,3,225,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4865
3,3,225,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4722
3,3,225,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4172
3,3,226,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5997
3,3,226,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6159
3,3,226,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5214
3,3,226,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.537
3,3,226,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4988
3,3,226,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4908
3,3,226,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.458
3,3,226,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4947
3,3,227,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6213
3,3,227,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5721
3,3,227,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5686
3,3,227,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.536
3,3,227,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5393
3,3,227,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4662
3,3,227,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4586
3,3,227,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4294
3,3,228,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6046
3,3,228,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6043
3,3,228,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5616
3,3,228,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5276
3,3,228,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5003
3,3,228,60,0.5997,1,0,0.0088,0.9912,0.9913,0.9956,0.9956,2.4794
3,3,228,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4589
3,3,228,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4056
3,3,229,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6047
3,3,229,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5734
3,3,229,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5813
3,3,229,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5754
3,3,229,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5022
3,3,229,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4858
3,3,229,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4573
3,3,229,80,0.799,1,0,0.0115,0.9885,0.9886,0.9943,0.9942,2.4265
3,3,230,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6248
3,3,230,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6072
3,3,230,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5984
3,3,230,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5469
3,3,230,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5137
3,3,230,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4388
3,3,230,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4262
3,3,230,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.3971
3,3,231,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.611
3,3,231,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6157
3,3,231,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.538
3,3,231,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5264
3,3,231,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5754
3,3,231,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4861
3,3,231,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.421
3,3,231,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4528
3,3,232,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6152
3,3,232,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6154
3,3,232,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5764
3,3,232,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5109
3,3,232,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5093
3,3,232,60,0.5997,1,0,0.0088,0.9912,0.9913,0.9956,0.9956,2.4854
3,3,232,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4978
3,3,232,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4346
3,3,233,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.596
3,3,233,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5712
3,3,233,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5453
3,3,233,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5565
3,3,233,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.49
3,3,233,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4733
3,3,233,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4254
3,3,233,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4432
3,3,234,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.595
3,3,234,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5768
3,3,234,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5698
3,3,234,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5411
3,3,234,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5288
3,3,234,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.497
3,3,234,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4509
3,3,234,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.3923
3,3,235,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5898
3,3,235,20,0.2003,0.9999,0.0001,0.004,0.996,0.996,0.998,0.998,2.599
3,3,235,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.575
3,3,235,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5614
3,3,235,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5008
3,3,235,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4603
3,3,235,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4386
3,3,235,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4719
3,3,236,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6161
3,3,236,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5889
3,3,236,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5836
3,3,236,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5385
3,3,236,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4961
3,3,236,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4685
3,3,236,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4576
3,3,236,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4431
3,3,237,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6526
3,3,237,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6121
3,3,237,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5904
3,3,237,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5368
3,3,237,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4982
3,3,237,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4629
3,3,237,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4405
3,3,237,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4458
3,3,238,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6281
3,3,238,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5911
3,3,238,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5472
3,3,238,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5396
3,3,238,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5208
3,3,238,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4777
3,3,238,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4508
3,3,238,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.411
3,3,239,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6092
3,3,239,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6009
3,3,239,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5971
3,3,239,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5061
3,3,239,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5118
3,3,239,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4539
3,3,239,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4569
3,3,239,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4282
3,3,240,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6037
3,3,240,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5639
3,3,240,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5806
3,3,240,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5031
3,3,240,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5105
3,3,240,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4783
3,3,240,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4968
3,3,240,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4035
3,3,241,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5987
3,3,241,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.566
3,3,241,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5503
3,3,241,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5488
3,3,241,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4879
3,3,241,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.5097
3,3,241,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4586
3,3,241,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.425
3,3,242,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6145
3,3,242,20,0.2003,0.9999,0.0001,0.004,0.996,0.996,0.998,0.998,2.5613
3,3,242,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5346
3,3,242,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.6124
3,3,242,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5066
3,3,242,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4534
3,3,242,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4518
3,3,242,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4261
3,3,243,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.581
3,3,243,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5775
3,3,243,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5511
3,3,243,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5577
3,3,243,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5219
3,3,243,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4939
3,3,243,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.458
3,3,243,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.3898
3,3,244,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6344
3,3,244,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5637
3,3,244,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5194
3,3,244,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5299
3,3,244,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4907
3,3,244,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4825
3,3,244,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4322
3,3,244,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4337
3,3,245,10,0.0997,0.9999,0.0001,0.0009,0.9991,0.9991,0.9995,0.9995,2.5846
3,3,245,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.597
3,3,245,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.567
3,3,245,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5293
3,3,245,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4989
3,3,245,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.462
3,3,245,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4
3,3,245,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4795
3,3,246,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6539
3,3,246,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5958
3,3,246,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5658
3,3,246,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5689
3,3,246,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.525
3,3,246,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4773
3,3,246,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4644
3,3,246,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4084
3,3,247,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6166
3,3,247,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6038
3,3,247,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5651
3,3,247,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5451
3,3,247,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4687
3,3,247,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4878
3,3,247,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.445
3,3,247,80,0.799,1,0,0.0115,0.9885,0.9886,0.9943,0.9942,2.3993
3,3,248,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6408
3,3,248,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.6021
3,3,248,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5421
3,3,248,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.539
3,3,248,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.4791
3,3,248,60,0.5997,1,0,0.0088,0.9912,0.9913,0.9956,0.9956,2.4834
3,3,248,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4368
3,3,248,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4472
3,3,249,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.5899
3,3,249,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.5798
3,3,249,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5533
3,3,249,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.52
3,3,249,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5014
3,3,249,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4643
3,3,249,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4536
3,3,249,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4639
3,3,250,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6322
3,3,250,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.587
3,3,250,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5413
3,3,250,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5293
3,3,250,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5004
3,3,250,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4806
3,3,250,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4517
3,3,250,80,0.799,1,0,0.0115,0.9885,0.9886,0.9943,0.9942,2.4249
3,3,251,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6744
3,3,251,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.8194
3,3,251,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.562
3,3,251,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.4999
3,3,251,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5055
3,3,251,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4996
3,3,251,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4405
3,3,251,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.3909
3,3,252,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.6504
3,3,252,20,0.2003,0.9999,0.0001,0.004,0.996,0.996,0.998,0.998,2.6119
3,3,252,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5491
3,3,252,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5426
3,3,252,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5
3,3,252,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4799
3,3,252,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4191
3,3,252,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.4351
3,3,253,10,0.0997,1,0,0.0009,0.9991,0.9991,0.9995,0.9995,2.606
3,3,253,20,0.2003,1,0,0.004,0.996,0.996,0.998,0.998,2.607
3,3,253,30,0.2991,1,0,0.003,0.997,0.997,0.9985,0.9985,2.5971
3,3,253,40,0.4005,1,0,0.0069,0.9931,0.9932,0.9966,0.9966,2.5539
3,3,253,50,0.5008,1,0,0.0074,0.9926,0.9927,0.9963,0.9963,2.5099
3,3,253,60,0.5997,1,0,0.0088,0.9912,0.9912,0.9956,0.9956,2.4564
3,3,253,70,0.6988,1,0,0.0181,0.9819,0.9822,0.991,0.9909,2.4346
3,3,253,80,0.799,1,0,0.0116,0.9884,0.9885,0.9942,0.9942,2.3816
